i,latency_ms,action_left,action_right
7715,0.020323,24.234514,62.917145
7716,0.019891,-13.746319,24.32973
7717,0.020528,-28.585556,-11.014059
7718,0.020029,21.228514,31.376366
7719,0.020092,23.597303,-33.022137
7720,0.020634,-40.236942,13.65374
7721,0.020452,-0.5881791,-28.700563
7722,0.019823,56.496742,25.456303
7723,0.020101,-12.082635,-1.4418161
7724,0.020419,27.64744,74.96393
7725,0.019895,-8.472373,39.52295
7726,0.019492,65.47642,47.18984
7727,0.020458,-19.544855,-20.921518
7728,0.020887,-19.148857,-33.80184
7729,0.020561,49.155796,-39.708725
7730,0.020742,-12.156157,53.31737
7731,0.020271,-0.7846877,-13.2660265
7732,0.020519,3.1942742,-27.16966
7733,0.0205,73.279465,36.330753
7734,0.020901,-14.106696,-11.638
7735,0.022943,-66.82338,19.567802
7736,0.020537,18.824696,-31.483624
7737,0.020627,-34.458977,13.295211
7738,0.021774,-56.15445,-90.198044
7739,0.020078,2.7001383,1.9322249
7740,0.020352,72.565414,1.1932955
7741,0.020156,-8.6150055,-25.946758
7742,0.020541,-1.8364494,2.2263627
7743,0.020047,78.81348,52.698566
7744,0.021247,-68.44589,-56.553635
7745,0.019837,-50.79954,48.3312
7746,0.02021,-18.480991,42.535213
7747,0.020669,44.458817,-8.252405
7748,0.019934,52.07667,64.29266
7749,0.019463,55.259632,29.565136
7750,0.020552,13.891138,10.831936
7751,0.019582,65.90123,50.070232
7752,0.020122,20.065798,59.39686
7753,0.019662,82.284805,57.472946
7754,0.020877,-46.45803,16.81863
7755,0.019933,47.454918,3.3695202
7756,0.020228,65.62939,80.7976
7757,0.020036,31.542274,-39.971474
7758,0.020197,-18.544674,-33.676647
7759,0.020029,59.77774,58.17515
7760,0.01968,-62.029167,91.80554
7761,0.020071,42.86935,-20.426573
7762,0.021381,-31.01789,12.903497
7763,0.020829,-34.36297,-54.737576
7764,0.019775,53.805595,32.326855
7765,0.020329,17.960485,26.733622
7766,0.020289,69.094025,65.941246
7767,0.020302,-17.199432,-54.856136
7768,0.019114,78.43183,35.68628
7769,0.020175,-40.28592,-40.286556
7770,0.020105,22.06097,33.660797
7771,0.020211,66.04094,-47.746536
7772,0.020517,-28.639395,-43.621983
7773,0.020165,26.202492,0.43243644
7774,0.020631,41.157925,-16.233013
7775,0.02063,-27.05549,-37.74422
7776,0.019769,67.700714,42.632084
7777,0.019558,62.76854,42.647743
7778,0.020416,80.96131,40.33708
7779,0.020514,-39.490967,-32.146763
7780,0.020353,76.98612,-44.04877
7781,0.022337,77.255615,50.178616
7782,0.021078,-17.464611,-29.864977
7783,0.020485,-21.828506,11.053343
7784,0.020443,17.667776,-49.381184
7785,0.020088,64.095535,39.301407
7786,0.020431,0.762827,-42.06442
7787,0.020178,33.365837,56.604088
7788,0.020338,-45.17986,-12.355176
7789,0.02039,71.69394,-15.550148
7790,0.020544,-13.551697,-4.868504
7791,0.020199,60.217525,32.308468
7792,0.020036,32.594006,13.322296
7793,0.020833,-24.604115,14.134187
7794,0.020135,88.94917,-10.811832
7795,0.019246,32.882,61.81105
7796,0.021248,-61.129623,-10.23041
7797,0.020233,23.437881,-28.755417
7798,0.019856,91.37857,50.649796
7799,0.020743,-3.07074,-41.253784
7800,0.020227,-53.067036,13.057261
7801,0.020277,21.294699,-31.287153
7802,0.022044,-50.366077,-84.82576
7803,0.020795,-48.043022,-56.742092
7804,0.020718,31.919792,-56.450947
7805,0.019949,83.10094,46.797028
7806,0.02081,58.130253,-32.901875
7807,0.02054,9.04793,-4.4301763
7808,0.02171,-68.59371,-49.122444
7809,0.020725,26.578094,-21.637827
7810,0.020581,46.45419,-17.704485
7811,0.019781,1.3953158,57.52658
7812,0.020362,-4.1999373,-21.25206
7813,0.020681,-17.236801,-21.6468
7814,0.020726,-24.431435,-34.723167
7815,0.020208,1.1431984,-22.968136
7816,0.020332,-23.177378,-23.343931
7817,0.020243,-7.6142178,9.505906
7818,0.020953,27.173319,-61.412754
7819,0.020752,-5.7392993,-49.8914
7820,0.020418,17.42815,-20.09772
7821,0.020109,-45.72143,24.293053
7822,0.019951,18.877695,-2.4363425
7823,0.020554,15.930024,-14.692684
7824,0.020315,3.6762013,-23.836882
7825,0.020467,-22.851591,6.9568386
7826,0.021725,65.248405,-45.874626
7827,0.021096,17.71744,-10.376182
7828,0.020743,-6.528051,-21.637894
7829,0.020743,-26.267872,-23.385635
7830,0.020037,5.1773953,11.4442425
7831,0.020635,15.762538,-15.854235
7832,0.019815,-24.13217,-20.556137
7833,0.019366,16.130566,14.054286
7834,0.020619,-20.181463,-19.837034
7835,0.020587,8.452597,19.008574
7836,0.019691,38.067993,22.276522
7837,0.020004,-15.350489,-34.069996
7838,0.021099,-25.33108,33.87637
7839,0.019976,52.090725,23.879148
7840,0.020277,-10.208788,-22.085648
7841,0.020275,-2.087695,-21.451017
7842,0.020739,-12.621083,-41.047073
7843,0.01973,10.345432,10.037306
7844,0.019931,30.384739,20.275503
7845,0.019736,27.6871,-0.3134826
7846,0.019829,76.10411,38.533184
7847,0.020666,50.827328,-13.657571
7848,0.021115,-50.154377,-2.7336745
7849,0.020448,-41.958164,-39.55671
7850,0.020816,-34.66728,2.6766503
7851,0.02023,0.071703486,-5.2973356
7852,0.02036,23.119,39.750095
7853,0.020208,10.63601,32.669346
7854,0.020377,80.950966,60.5351
7855,0.020588,-12.457578,-34.754734
7856,0.020674,-15.541919,-31.110783
7857,0.019985,39.006973,-38.919914
7858,0.021269,40.288063,56.863693
7859,0.020156,-14.195467,-8.079113
7860,0.020779,-4.122856,27.277943
7861,0.020246,-21.364277,11.658831
7862,0.020555,4.980712,-7.237387
7863,0.020884,91.357765,25.73031
7864,0.021066,14.139083,-37.61681
7865,0.020461,-44.252857,9.160556
7866,0.021959,-57.199436,-83.37892
7867,0.020625,-5.576143,-3.3404467
7868,0.021065,-5.8489995,-6.6529403
7869,0.020944,-7.263819,-25.969097
7870,0.020235,33.99221,37.264397
7871,0.020907,-44.82014,45.641544
7872,0.025415,-69.22338,-39.247116
7873,0.02082,-21.895275,52.095543
7874,0.020573,-25.105566,39.971428
7875,0.021472,-25.21092,-4.159192
7876,0.020379,63.96568,54.531593
7877,0.01994,36.20177,13.834348
7878,0.020062,72.98998,12.547272
7879,0.020952,-47.956154,54.85473
7880,0.020236,60.131924,31.12873
7881,0.02099,75.68511,-20.858124
7882,0.021031,-37.57876,-14.861044
7883,0.020383,61.27523,-3.7570953
7884,0.021137,-23.36388,26.44618
7885,0.02007,28.119865,-43.083588
7886,0.020123,-54.61117,71.241615
7887,0.02029,-26.01313,19.610332
7888,0.020242,-50.361828,55.439693
7889,0.021178,53.577423,-34.732006
7890,0.020987,0.6902927,58.28422
7891,0.020262,-46.76272,40.695004
7892,0.02093,60.035946,38.583363
7893,0.020501,78.52214,32.51855
7894,0.021724,-46.696747,-61.127037
7895,0.02048,-35.000378,51.08711
7896,0.020053,60.211758,42.707714
7897,0.020735,-30.760958,-48.55852
7898,0.020805,78.08283,34.628075
7899,0.020968,-27.583057,-45.65593
7900,0.021346,-32.03244,-44.330482
7901,0.020185,76.49085,44.400814
7902,0.021216,48.400864,-18.103138
7903,0.021384,-25.076157,-35.292923
7904,0.020952,73.83581,47.205967
7905,0.020438,79.13979,44.133926
7906,0.021202,37.07043,21.358795
7907,0.021858,-32.6567,-61.70486
7908,0.020979,-3.5869942,-39.819996
7909,0.021413,-30.112099,9.636219
7910,0.020512,9.055117,-14.28468
7911,0.020577,14.140278,38.86246
7912,0.020949,6.704586,57.465218
7913,0.020582,32.214954,14.505552
7914,0.02075,38.148506,-59.172817
7915,0.020243,32.42878,27.456175
7916,0.020682,4.323677,-31.466764
7917,0.02247,-56.65039,-17.171518
7918,0.020224,7.7367506,3.916066
7919,0.020328,66.30451,23.600384
7920,0.021131,39.12795,24.977022
7921,0.021569,-31.731186,20.246485
7922,0.021212,-16.78512,-8.2888975
7923,0.020517,55.5527,32.94058
7924,0.020851,66.7439,-31.081179
7925,0.020651,45.685417,-24.529625
7926,0.021063,-33.82976,35.982395
7927,0.021226,-7.408104,-51.32635
7928,0.021315,-57.242744,6.0486455
7929,0.021075,12.58353,-37.192528
7930,0.02172,-59.886883,-84.91937
7931,0.02077,57.065258,75.35699
7932,0.020494,96.993866,67.86578
7933,0.020389,80.8246,49.636013
7934,0.021334,-6.1901345,-35.613514
7935,0.020055,26.10204,17.734901
7936,0.021542,-62.356796,-25.534325
7937,0.020022,27.219814,-19.346174
7938,0.020722,52.521652,-19.73998
7939,0.019644,86.91572,71.407265
7940,0.020572,-3.625363,-10.365094
7941,0.020517,-26.442364,-28.308043
7942,0.020605,-2.5887392,-39.14784
7943,0.020614,32.749405,-26.455858
7944,0.020949,-18.97014,-27.124315
7945,0.021711,3.994239,17.927193
7946,0.025921,45.870407,56.757187
7947,0.02064,6.867711,67.971214
7948,0.020326,71.986336,-29.774437
7949,0.020661,-50.78404,20.981089
7950,0.020125,22.565678,-22.240322
7951,0.020265,67.1926,-25.413042
7952,0.020246,28.525627,-33.25685
7953,0.020421,-31.773396,-1.4232854
7954,0.020322,-24.231777,-24.09937
7955,0.020139,4.457197,-38.24626
7956,0.020223,-4.8125114,-16.690845
7957,0.020278,-5.665574,-24.59976
7958,0.020575,32.55119,30.764421
7959,0.020124,-14.456125,-17.537895
7960,0.020284,-19.439726,-21.658895
7961,0.02276,18.225016,13.722342
7962,0.020745,13.255044,-27.422972
7963,0.020384,47.019154,30.282768
7964,0.020301,39.911232,24.588217
7965,0.020008,14.0965,-5.1878242
7966,0.0205,-15.953151,37.575813
7967,0.019768,44.10166,35.665504
7968,0.020228,-3.3653374,-18.126516
7969,0.020051,10.621353,-17.102802
7970,0.020638,-17.934309,-23.831562
7971,0.020798,17.211693,-20.294436
7972,0.02085,82.29177,34.93337
7973,0.020603,74.44938,-21.157455
7974,0.019716,-37.634243,20.695229
7975,0.021125,-14.072334,-13.08571
7976,0.020687,-63.541355,-30.70972
7977,0.020128,-19.900604,-41.372643
7978,0.020028,-17.216059,-6.9734645
7979,0.020369,-4.0903153,-20.447968
7980,0.020101,-40.146343,21.427769
7981,0.019913,52.601616,44.53112
7982,0.021338,-38.311497,-69.9154
7983,0.020935,-20.660612,-36.68955
7984,0.020852,-13.841073,-28.646069
7985,0.02066,31.185581,-39.171787
7986,0.01997,80.7545,65.8953
7987,0.020102,20.327093,-26.548956
7988,0.020385,-30.881483,-9.490336
7989,0.020005,7.4700284,12.27902
7990,0.020661,50.698997,-21.728354
7991,0.019499,26.804586,-5.9655457
7992,0.020482,6.23262,-45.017693
7993,0.02023,-55.340176,3.0746202
7994,0.021661,-58.564003,-83.51969
7995,0.019988,-44.276855,-37.08767
7996,0.019863,36.50935,-18.419788
7997,0.020294,-6.4334707,-22.29663
7998,0.019915,90.4128,49.750126
7999,0.020249,-7.953513,-15.912577
8000,0.020198,-32.924583,-17.957575
8001,0.020168,-22.23239,48.081192
8002,0.02055,-15.043595,16.668951
8003,0.019894,44.90247,1.260752
8004,0.020206,63.962917,68.56996
8005,0.019584,32.770466,9.642085
8006,0.020052,38.310677,25.057104
8007,0.023951,-6.568711,52.49232
8008,0.019938,57.461983,37.18608
8009,0.021216,-68.928154,-29.115843
8010,0.021044,-38.72,-46.47695
8011,0.020216,-75.895966,-10.913638
8012,0.020536,22.468418,34.96641
8013,0.020522,23.912285,-46.53751
8014,0.020248,-34.386486,36.554867
8015,0.020332,11.788612,19.958042
8016,0.021076,-35.950596,24.038017
8017,0.019686,50.937912,53.916985
8018,0.020065,85.84308,57.34266
8019,0.020472,-49.48137,-7.471578
8020,0.019708,65.62378,45.47547
8021,0.020391,58.12349,37.109398
8022,0.020579,-9.50209,-18.17013
8023,0.020407,63.558235,41.882866
8024,0.019913,80.013954,31.352964
8025,0.02059,-17.064089,-36.087406
8026,0.020468,-28.00996,13.755904
8027,0.020518,12.46213,-36.470688
8028,0.020706,-30.137587,-43.510937
8029,0.019549,-32.154087,28.310358
8030,0.020733,79.38643,-20.633404
8031,0.020202,-26.17568,-27.737173
8032,0.01962,77.79272,50.94258
8033,0.020714,-49.75282,42.316494
8034,0.020243,41.983532,31.60108
8035,0.020044,-50.41782,52.72379
8036,0.020861,12.254988,-29.316788
8037,0.019793,32.926212,31.175592
8038,0.019807,52.83256,-29.48906
8039,0.019848,59.79149,49.706112
8040,0.020148,5.8280587,-3.5571005
8041,0.019494,39.863266,33.158127
8042,0.020312,54.817513,63.687965
8043,0.019722,80.502266,30.387442
8044,0.020532,19.400478,-44.50236
8045,0.020298,-2.449364,-20.852543
8046,0.02053,68.70234,25.622541
8047,0.019813,60.532623,18.409485
8048,0.020261,44.08624,21.421272
8049,0.020633,-37.82802,22.681118
8050,0.020221,24.306519,5.6002207
8051,0.02017,-29.722296,-6.561258
8052,0.02,69.4214,38.344124
8053,0.023231,-27.333382,-29.992178
8054,0.020474,-3.247757,47.513367
8055,0.020084,-58.78306,78.23197
8056,0.021106,-62.249565,-8.435195
8057,0.021008,5.632511,-42.771805
8058,0.021571,-67.95581,-84.85218
8059,0.020265,19.35441,23.814592
8060,0.01979,13.331994,48.711246
8061,0.019294,80.52331,52.900288
8062,0.020609,28.446571,-28.281408
8063,0.020304,90.15467,49.604687
8064,0.020097,-1.4186424,-11.207709
8065,0.019968,26.287848,-20.128653
8066,0.020887,58.0951,-37.06846
8067,0.020167,-12.788581,-37.992256
8068,0.020796,-3.314057,1.7720639
8069,0.022359,-22.708319,-35.760136
8070,0.023425,-23.81898,-15.048955
8071,0.021094,57.61091,-27.45426
8072,0.020795,-16.362177,-25.129822
8073,0.019916,24.511154,51.950066
8074,0.02014,31.580864,-6.8056426
8075,0.020438,17.043344,31.78059
8076,0.020217,-29.343952,-32.990986
8077,0.020876,-55.213753,16.833036
8078,0.020551,38.37225,-31.292295
8079,0.020637,-26.74955,-56.54397
8080,0.0204,37.18558,-42.704166
8081,0.020619,-50.86307,-23.175697
8082,0.020493,36.351467,-19.096388
8083,0.019963,39.111446,25.49659
8084,0.020249,1.961295,-14.0432205
8085,0.020176,-12.043345,-17.730354
8086,0.019712,67.25248,58.258244
8087,0.020436,-12.216703,-26.41521
8088,0.020326,-13.488582,-21.761919
8089,0.019862,27.093721,8.407509
8090,0.021009,38.53201,-29.942015
8091,0.020489,-46.27645,25.797535
8092,0.020064,41.096973,26.523485
8093,0.019875,67.95146,-3.8835487
8094,0.020206,-4.6893387,47.465317
8095,0.019919,44.1695,47.261066
8096,0.020156,2.3614206,-10.967604
8097,0.020103,34.682823,-9.399481
8098,0.023263,-14.79377,-27.499018
8099,0.020881,3.991151,-40.044624
8100,0.020284,-29.058796,25.302849
8101,0.020225,-15.704214,-19.987667
8102,0.01977,2.4475234,-0.29854268
8103,0.019605,13.342459,-3.7234573
8104,0.020158,-44.057083,69.608604
8105,0.020527,-36.97299,-26.84832
8106,0.020206,-42.364697,-18.096306
8107,0.021147,11.261498,-25.286777
8108,0.020815,-14.965626,19.823725
8109,0.019918,95.33695,46.48621
8110,0.020798,-2.436505,-25.797903
8111,0.020985,-19.09132,-40.017
8112,0.020833,-10.654346,-25.893454
8113,0.020271,18.767002,-35.679516
8114,0.021244,-29.342175,-17.035856
8115,0.019896,80.113846,61.868614
8116,0.020237,-32.62881,-14.61276
8117,0.020148,55.76662,35.359177
8118,0.020171,72.669365,8.664583
8119,0.020014,31.17807,-18.735655
8120,0.020061,-5.393236,43.526157
8121,0.020798,-60.36102,-9.680665
8122,0.021588,-65.77938,-93.963585
8123,0.020612,-45.79,-35.572105
8124,0.020343,-5.016112,-17.218939
8125,0.019813,-5.095589,-16.333057
8126,0.020469,-4.8455114,22.495512
8127,0.020131,-7.82893,-8.139304
8128,0.020963,24.255438,10.160874
8129,0.020052,-26.303885,50.675743
8130,0.019892,-18.522224,11.443005
8131,0.019915,96.31646,19.316545
8132,0.021071,61.59,-32.92063
8133,0.020254,24.80398,5.4848266
8134,0.019538,47.73856,41.72579
8135,0.020237,9.863417,43.522415
8136,0.019899,61.7435,43.51842
8137,0.020511,-33.570503,-10.631151
8138,0.020111,-51.531376,74.96478
8139,0.020518,-11.241478,-32.618076
8140,0.019781,87.96538,46.404823
8141,0.020337,17.820307,-51.055233
8142,0.020317,-36.51314,37.972973
8143,0.019523,40.874985,6.8944635
8144,0.022479,-44.916737,17.975304
8145,0.020293,29.469393,5.731423
8146,0.020134,-42.12387,87.91888
8147,0.020754,-24.405113,-47.90642
8148,0.020841,-68.212296,2.1755228
8149,0.019982,67.86561,47.046146
8150,0.020742,-10.610197,-4.264014
8151,0.019568,32.3126,34.03765
8152,0.019758,79.646706,38.971695
8153,0.020569,-12.962289,-40.02106
8154,0.019964,10.077471,11.236909
8155,0.020667,45.772293,-45.1659
8156,0.02081,-25.978685,-42.100433
8157,0.020556,8.999783,41.304188
8158,0.020321,89.36238,2.1459131
8159,0.02069,-25.116817,-22.091656
8160,0.020735,-56.02882,50.148876
8161,0.01962,-4.229815,32.05593
8162,0.019736,44.79928,19.044027
8163,0.020918,-45.236828,0.026366532
8164,0.020115,71.042816,-47.388245
8165,0.019003,84.06268,48.291943
8166,0.020288,-34.02845,6.3611336
8167,0.020444,-26.094694,41.152718
8168,0.020234,-7.71553,-22.70627
8169,0.019995,34.338802,19.050827
8170,0.019592,24.70259,44.46493
8171,0.020171,-36.789352,20.282133
8172,0.019931,32.785515,-39.008953
8173,0.020485,11.3796425,-21.298594
8174,0.019872,82.890785,51.657455
8175,0.020102,62.135464,11.035247
8176,0.019529,59.614517,38.492393
8177,0.02053,-45.395416,29.714714
8178,0.020501,28.765535,20.08482
8179,0.020382,35.206047,-25.434818
8180,0.020092,48.306175,17.755156
8181,0.020416,5.310386,-31.335865
8182,0.020667,-4.8132334,-38.072853
8183,0.020416,-38.36666,32.909477
8184,0.020111,72.73996,-22.24914
8185,0.019788,-2.1543546,22.195198
8186,0.021731,-56.04258,-97.85311
8187,0.019953,1.5385127,23.806004
8188,0.019781,90.82633,62.401443
8189,0.020006,83.10719,55.388386
8190,0.024462,73.17586,-41.80688
8191,0.020916,58.426453,53.225124
8192,0.020903,-60.459133,-40.21578
8193,0.020342,23.835257,-20.530912
8194,0.020674,53.950443,-40.00031
8195,0.020624,35.915802,-29.034555
8196,0.020343,-5.9939013,15.068849
8197,0.02069,-27.462011,-37.347237
8198,0.020327,-7.791264,-11.424153
8199,0.02024,-33.565624,-29.458046
8200,0.020087,-13.688966,-20.626665
8201,0.019978,71.22249,39.66585
8202,0.0204,12.247342,-22.095345
8203,0.019926,41.46999,19.164043
8204,0.02006,6.512353,-22.905603
8205,0.020821,-58.75852,6.34948
8206,0.020443,23.206406,-25.421534
8207,0.020378,10.700634,-51.023846
8208,0.020089,33.555737,-48.70652
8209,0.020485,-25.76138,-41.25881
8210,0.02024,70.15037,3.3078218
8211,0.020584,10.13875,7.037728
8212,0.020365,20.602535,-23.785994
8213,0.020183,6.2776194,-11.580223
8214,0.019961,77.00193,66.165085
8215,0.02021,-16.95793,-13.095868
8216,0.020058,-8.93739,-14.00206
8217,0.019869,14.075147,2.0402179
8218,0.020239,-27.554045,-38.055676
8219,0.020201,-0.4738655,14.826648
8220,0.019877,43.08991,26.61285
8221,0.02044,-18.768602,-13.239786
8222,0.021013,22.851904,-44.800247
8223,0.020144,53.54302,52.347565
8224,0.019959,24.473486,-11.915859
8225,0.020491,64.0952,-22.48046
8226,0.021092,-14.569094,-40.75649
8227,0.019822,5.6203084,-11.120263
8228,0.020277,25.580341,14.654379
8229,0.0207,35.280125,7.319048
8230,0.020843,49.463005,-45.649437
8231,0.020387,34.27976,14.674014
8232,0.019568,87.397026,34.033337
8233,0.020914,-28.306799,-50.496456
8234,0.020786,-22.182224,-20.30475
8235,0.022478,41.496853,-36.117188
8236,0.020993,-22.274427,13.487941
8237,0.020656,-44.83913,38.814247
8238,0.020199,2.5847619,-19.272165
8239,0.020908,-16.630955,-46.49795
8240,0.020274,-6.818453,-20.02125
8241,0.021152,5.2004623,-30.353764
8242,0.02024,-16.732895,-5.665293
8243,0.020973,-29.043602,16.396605
8244,0.021105,-15.2422285,-15.903187
8245,0.019712,-34.897385,11.648126
8246,0.02063,98.659615,25.560923
8247,0.020456,47.38945,-48.72973
8248,0.019934,-12.021231,9.57927
8249,0.020548,63.735893,-27.33554
8250,0.02174,-53.200085,-96.3519
8251,0.020586,-41.808346,-43.306274
8252,0.01979,41.342228,-2.2368455
8253,0.020131,3.4412754,-11.548098
8254,0.020862,36.189972,47.75271
8255,0.020626,-6.737453,-7.305801
8256,0.020822,-39.304615,-13.022041
8257,0.019726,-25.220879,46.079014
8258,0.020324,-18.800867,8.443361
8259,0.021213,-16.891796,-3.7965863
8260,0.020525,52.49001,-23.815355
8261,0.020078,19.030218,1.9100584
8262,0.020157,62.22206,50.107788
8263,0.019864,64.24263,42.57886
8264,0.0203,67.28903,49.501358
8265,0.020318,-16.18129,-27.356998
8266,0.019704,-43.45239,30.977203
8267,0.021039,-21.993189,-36.552727
8268,0.020361,-50.909252,24.765142
8269,0.020525,10.425268,-61.096275
8270,0.020574,-49.032066,39.36378
8271,0.021065,-51.501965,-23.371437
8272,0.021147,-52.637028,-0.25979638
8273,0.020051,18.630455,-2.2935765
8274,0.021325,37.8108,-71.779976
8275,0.020424,-46.178196,-36.125694
8276,0.021355,-57.751877,32.804638
8277,0.020523,-23.029398,29.03425
8278,0.019533,16.943665,14.348674
8279,0.020229,63.627193,37.725403
8280,0.02001,82.63767,47.57518
8281,0.022754,-28.392233,-45.157684
8282,0.020594,55.631676,14.566657
8283,0.02035,47.205402,-45.823387
8284,0.020377,-29.766006,-41.697277
8285,0.019515,82.81614,48.033863
8286,0.02107,-46.07503,-49.11676
8287,0.020893,-19.194664,-20.011263
8288,0.020387,-21.034048,49.680935
8289,0.020344,6.8888817,16.985228
8290,0.020006,35.12717,13.096443
8291,0.020666,-56.865562,42.91745
8292,0.020551,-5.580855,-44.40367
8293,0.020881,-21.09063,-42.257282
8294,0.020149,-4.038887,-8.239716
8295,0.020074,3.8862875,-28.415796
8296,0.020744,-21.071182,-32.495556
8297,0.01967,28.354265,7.537603
8298,0.020095,53.392437,44.61235
8299,0.020637,-6.504778,9.070034
8300,0.020817,23.345255,-46.67114
8301,0.020818,35.523346,-16.389
8302,0.021144,-54.018417,-14.156671
8303,0.020323,48.519527,2.1892593
8304,0.019856,62.676018,39.00915
